w,int
-2.1999999999999993,0.06733944647311269
-2.0999999999999996,0.06377086587218962
-2,0.05367296805128498
-1.9000000000000004,0.07658961064949896
-1.799999999999999,0.0842027245320852
-1.6999999999999993,0.09211003983692453
-1.5999999999999996,0.11174816105232474
-1.5,0.1325906406328594
-1.4000000000000004,0.1755863411878827
-1.299999999999999,0.19626720294205144
-1.1999999999999993,0.19731930051884147
-1.0999999999999996,0.21652417839550048
-1,0.2589362345896027
-0.9000000000000004,0.24722452528939512
-0.7999999999999989,0.28147162038095846
-0.6999999999999993,0.27685489629142973
-0.5999999999999996,0.30694280217953807
-0.5,0.32888570253188126
-0.3999999999999986,0.3370073321328323
-0.29999999999999893,0.32766073711789023
-0.1999999999999993,0.33518669813703994
-0.09999999999999964,0.35661377128937927
0,0.34049108471803957
0.10000000000000142,0.36058294848331895
0.20000000000000107,0.33625643806364625
0.3000000000000007,0.36514436868591965
0.40000000000000036,0.32749357721366074
0.5,0.3148275323809158
0.6000000000000014,0.29643684659705316
0.7000000000000011,0.29085047007286013
0.8000000000000007,0.268591159770345
0.9000000000000004,0.2777781429530766
1,0.22649336524115116
1.1000000000000014,0.20919272717133694
1.200000000000001,0.19010273298202515
1.3000000000000007,0.1774433059695886
1.4000000000000004,0.17867490346223439
1.5,0.14542981454958673
1.6000000000000014,0.14245211886891035
1.700000000000001,0.10854943716266349
1.8000000000000007,0.07686088130329773
1.9000000000000004,0.07212263427511122
2,0.06514224345319015
2.1000000000000014,0.07272823336502916
2.200000000000001,0.06149674875958844
2.3000000000000007,0.04740143731265138
2.4000000000000004,0.05388927133226329
2.5,0.045768699869654726
2.6000000000000014,0.007083987854942405
2.700000000000001,0.0012517215848288875
2.8000000000000007,0.00216828033403791
2.9000000000000004,3.749130429206108e-4
3,-0.002801216082146377
3.1000000000000014,0.008535904981891444
3.200000000000001,0.015745653987726378
3.3000000000000007,-0.009045920529255843
3.4000000000000004,0.023096738088182425
3.5,0.0015696935358545556
3.6000000000000014,0.0014541288621901312
3.700000000000001,0.013242937861457285
3.8000000000000007,0.00430514261266747
3.9000000000000004,-0.006979086916456368
4,0.011216231822144368
4.100000000000001,0.020390682721181077
4.200000000000001,-0.005848231220892104
4.300000000000001,-0.007321313462317929
4.4,-0.012390301849171994
4.5,-0.00958712730680496
4.600000000000001,-0.004145543595591217
4.700000000000001,-0.0025088618349576944
4.800000000000001,0.009092911800486166
4.9,0.008804675702704294
5,0.008316032563279304
5.100000000000001,0.012536881205104298
5.200000000000001,0.003679605852080467
5.300000000000001,-0.011965064912633577
5.4,0.01682190212399294
5.5,-0.006032265211218837
5.600000000000001,-0.012320047664845799
5.700000000000001,-0.011884367125044402
5.800000000000001,0.017053408998246623
5.9,0.01967153766228988
6,-0.012929699159125466
6.100000000000001,-2.4656155802630215e-4
6.199999999999999,-0.009041391042732709
6.300000000000001,-0.006310301667528403
6.400000000000002,-0.008094713214576495
6.5,3.482047661552853e-4
6.600000000000001,-0.0025797694018464667
6.699999999999999,-0.00506942415370877
6.800000000000001,0.003462643577900488
6.900000000000002,0.004006185975375063
7,0.01993045557044913
7.100000000000001,0.00878472930488047
7.199999999999999,0.01852869246807173
7.300000000000001,-0.0013962161998593882
7.400000000000002,-0.0025422482990375265
7.5,0.00900004403820128
7.600000000000001,-0.006266165163310032
7.699999999999999,0.0034751815210295766
7.800000000000001,-0.01741373527973648
7.900000000000002,-0.011865332606914
8,-0.002748116634549643
8.100000000000001,0.009464106952004036
8.2,-0.01503274436983416
8.3,0.009399254694871965
8.400000000000002,-0.018241075975672275
8.5,-0.0018911607935276368
8.600000000000001,0.0016234669462221285
8.7,0.008587221661601224
8.8,0.0026357513107451297
8.900000000000002,-0.012268598861987867
9,0.016173693258317506
9.100000000000001,0.01567520262673602
9.200000000000003,-0.017170017967000104
9.3,0.019114687778055906
9.400000000000002,-0.014378598881885299
9.5,0.003753625545650771
9.600000000000001,0.00674637884832921
9.700000000000003,-0.005751627953723062
9.8,-0.017771127764135596
9.900000000000002,0.013076201928779485
10,0.011542784478515386
