 ,Area
454,67
455,248
456,159
457,40
458,262
459,128
460,64
461,201
462,309
463,76
464,210
465,150
466,287
467,218
468,150
469,281
470,235
471,181
472,134
473,46
474,128
475,132
476,238
477,254
478,172
479,88
480,61
481,239
482,49
483,90
484,160
485,185
486,247
487,151
488,176
489,247
490,142
491,400
492,39
493,216
494,94
495,188
496,174
497,111
498,215
499,26
500,158
501,557
502,354
503,116
504,239
505,269
506,167
507,348
508,77
509,137
510,220
511,177
512,59
513,261
514,276
515,184
516,224
517,327
518,213
519,291
520,146
521,252
522,200
523,42
524,371
525,383
526,384
527,230
528,64
529,102
530,52
531,189
532,151
533,457
534,374
535,170
536,201
537,273
538,133
539,368
540,206
541,193
542,127
543,488
544,311
545,97
546,135
547,64
548,265
549,185
550,265
551,49
552,262
553,212
554,110
555,99
556,257
557,122
558,53
559,114
560,329
561,262
562,246
563,20
564,56
565,84
566,351
567,294
568,443
569,199
570,43
571,275
572,313
573,277
574,154
575,44
576,136
577,193
578,55
579,153
580,338
581,284
582,171
583,56
584,228
585,27
586,92
587,175
588,42
589,157
590,26
591,56
592,236
593,207
594,292
595,322
596,43
597,148
598,259
599,275
600,301
601,240
602,152
603,294
604,309
605,23
606,101
607,153
608,185
609,201
610,57
611,198
612,247
613,327
614,615
615,215
616,78
617,173
618,241
619,173
620,336
621,34
622,386
623,188
624,268
625,234
626,176
627,353
628,137
629,167
630,276
631,32
632,246
633,259
634,273
635,342
636,166
637,112
638,94
639,324
640,342
641,215
642,179
643,253
644,109
645,172
646,380
647,56
648,125
649,153
650,305
651,397
652,85
653,70
654,257
655,154
656,110
657,158
658,150
659,47
660,190
661,184
662,221
663,224
664,123
665,221
666,161
667,60
668,31
669,118
670,136
671,214
672,319
673,190
674,148
675,51
676,232
677,135
678,340
679,214
680,124
681,351
682,163
683,216
684,221
685,71
686,279
687,231
688,441
689,321
690,39
691,290
692,112
693,121
694,251
695,292
696,170
697,108
698,101
699,107
700,60
701,146
702,368
703,231
704,226
705,133
706,166
707,427
708,27
709,42
710,69
711,79
712,28
713,40
714,167
715,202
716,59
717,44
718,450
719,205
720,130
721,285
722,218
723,116
724,381
725,104
726,153
727,418
728,45
729,323
730,32
731,230
732,243
733,487
734,337
735,96
736,132
737,282
738,135
739,208
740,203
741,199
742,130
743,102
744,264
745,199
746,136
747,376
748,86
749,58
750,197
751,181
752,260
753,114
754,63
755,159
756,160
757,217
758,279
759,477
760,150
761,75
762,182
763,132
764,137
765,199
766,129
767,289
768,108
769,233
770,65
771,85
772,389
773,77
774,274
775,290
776,199
777,195
778,27
779,178
780,285
781,29
782,137
783,153
784,207
785,192
786,169
787,21
788,285
789,168
790,184
791,116
792,64
793,203
794,273
795,22
796,154
797,251
798,125
799,152
800,229
801,270
802,154
803,372
804,248
805,178
806,138
807,229
808,166
809,221
810,34
811,158
812,175
813,187
814,402
815,194
816,254
817,76
818,133
819,242
820,87
821,199
822,251
823,20
824,322
825,83
826,320
827,351
828,24
829,221
830,25
831,96
832,179
833,220
834,231
835,70
836,246
837,228
838,286
839,393
840,151
841,182
842,133
843,318
844,27
845,105
846,317
847,211
848,264
849,83
850,313
851,153
852,204
853,273
854,134
855,303
856,219
857,74
858,258
859,303
860,71
861,57
862,39
863,28
864,190
865,78
866,126
867,241
868,144
869,149
870,98
871,156
872,215
873,145
874,170
875,184
876,46
877,300
878,260
879,221
880,275
881,370
882,326
883,99
884,63
885,424
886,52
887,376
888,150
889,315
890,161
891,385
892,155
893,221
894,21
895,400
896,171
897,137
898,128
899,112
900,148
901,25
902,139
903,223
904,225
905,105
906,175
907,233
908,161
909,138
910,221
911,65
912,85
913,237
914,406
915,302
916,55
917,300
918,276
919,632
920,318
921,221
922,43
923,319
924,91
925,157
926,199
927,435
928,93
929,71
930,111
931,81
932,52
933,133
934,235
935,204
936,177
937,258
938,97
939,185
940,280
941,254
942,31
943,71
944,119
945,156
946,177
947,311
948,70
949,258
950,122
951,228
952,68
953,28
954,255
955,51
956,219
957,279
958,261
959,337
960,230
961,246
962,73
963,127
964,194
965,191
966,268
967,157
968,140
969,177
970,231
971,237
972,298
973,168
974,103
975,117
976,182
977,145
978,126
979,202
980,31
981,44
982,38
983,67
984,173
985,26
986,296
987,241
988,72
989,248
990,56
991,116
992,118
993,77
994,229
995,53
996,168
997,59
998,192
999,210
1000,351
1001,49
1002,78
1003,237
1004,177
1005,255
1006,128
1007,152
1008,167
1009,42
1010,213
1011,111
1012,46
1013,209
1014,188
1015,27
1016,248
1017,92
1018,130
1019,269
1020,90
1021,128
1022,213
1023,162
1024,237
1025,79
1026,161
1027,79
1028,33
1029,159
1030,43
1031,156
1032,238
1033,417
1034,230
1035,389
1036,365
1037,24
1038,146
1039,392
1040,237
1041,211
1042,212
1043,30
1044,215
1045,251
1046,256
1047,78
1048,255
1049,24
1050,120
1051,170
1052,181
1053,28
1054,204
1055,224
1056,257
1057,116
1058,224
1059,223
1060,87
1061,274
1062,109
1063,31
1064,176
1065,49
1066,203
1067,77
1068,271
1069,252
1070,294
1071,348
1072,211
1073,66
1074,78
1075,214
1076,100
1077,191
1078,150
1079,52
1080,89
1081,57
1082,212
1083,106
1084,162
1085,271
1086,39
1087,311
1088,47
1089,172
1090,167
1091,122
1092,307
1093,42
1094,97
1095,337
1096,332
1097,128
1098,409
1099,117
1100,22
1101,98
1102,82
1103,230
1104,235
1105,231
1106,233
1107,149
1108,57
1109,107
1110,542
1111,263
1112,163
1113,196
1114,48
1115,322
1116,154
1117,99
1118,469
1119,241
1120,219
1121,151
1122,142
1123,158
1124,51
1125,263
1126,34
1127,215
1128,200
1129,135
1130,33
1131,367
1132,87
1133,26
1134,124
1135,56
1136,157
1137,335
1138,160
1139,246
1140,142
1141,163
1142,117
1143,301
1144,215
1145,113
1146,141
1147,84
1148,126
1149,61
1150,89
1151,138
1152,350
1153,201
1154,442
1155,386
1156,314
1157,174
1158,251
1159,44
1160,326
1161,322
1162,126
1163,108
1164,131
1165,244
1166,175
1167,354
1168,249
1169,264
1170,343
1171,29
1172,126
1173,59
1174,35
1175,106
1176,188
1177,160
1178,354
1179,75
1180,232
1181,48
1182,39
1183,258
1184,432
1185,44
1186,219
1187,26
1188,370
1189,272
1190,181
1191,92
1192,71
1193,31
1194,111
1195,105
1196,222
1197,96
1198,395
1199,69
1200,168
1201,112
1202,96
1203,157
1204,202
1205,141
1206,34
1207,59
1208,341
1209,114
1210,332
1211,159
1212,49
1213,112
1214,200
1215,289
1216,27
1217,148
1218,43
1219,222
1220,143
1221,28
1222,95
1223,227
1224,149
1225,392
1226,198
1227,24
1228,89
1229,141
1230,191
1231,121
1232,177
1233,137
1234,267
1235,167
1236,211
1237,187
1238,120
1239,236
1240,80
1241,34
1242,312
1243,140
1244,398
1245,158
1246,197
1247,126
1248,291
1249,87
1250,76
1251,146
1252,133
1253,96
1254,313
1255,214
1256,331
1257,193
1258,207
1259,309
1260,480
1261,37
1262,130
1263,199
1264,46
1265,288
1266,212
1267,274
1268,156
1269,226
1270,85
1271,259
1272,160
1273,109
1274,299
1275,186
1276,230
1277,217
1278,240
1279,238
1280,221
1281,191
1282,236
1283,204
1284,289
1285,219
1286,220
1287,48
1288,377
1289,92
1290,350
1291,123
1292,100
1293,246
1294,149
1295,229
1296,30
1297,285
1298,230
1299,51
1300,51
1301,205
1302,208
1303,439
1304,197
1305,141
1306,78
1307,153
1308,176
1309,196
1310,128
1311,30
1312,40
1313,306
1314,699
1315,22
1316,105
1317,152
1318,278
1319,89
1320,126
1321,338
1322,110
1323,128
1324,346
1325,253
1326,419
1327,27
1328,410
1329,117
1330,97
1331,104
1332,27
1333,102
1334,237
1335,145
1336,115
1337,171
1338,214
1339,53
1340,59
1341,185
1342,340
1343,177
1344,196
1345,151
1346,32
1347,61
1348,363
1349,187
1350,222
1351,74
1352,41
1353,280
1354,105
1355,157
1356,190
1357,102
1358,24
1359,75
1360,62
1361,162
1362,237
1363,266
1364,266
1365,40
1366,242
1367,311
1368,157
1369,91
1370,127
1371,351
1372,39
1373,110
1374,104
1375,160
1376,46
1377,538
1378,55
1379,156
1380,531
1381,190
1382,215
1383,277
1384,258
1385,33
1386,164
1387,137
1388,133
1389,236
1390,177
1391,164
1392,260
1393,180
1394,36
1395,117
1396,34
1397,249
1398,275
1399,247
1400,249
1401,33
1402,236
1403,81
1404,167
1405,23
1406,63
1407,107
1408,61
1409,112
1410,291
1411,106
1412,219
1413,271
1414,314
1415,335
1416,196
1417,222
1418,164
1419,185
1420,103
1421,101
1422,337
1423,349
1424,352
1425,195
1426,110
1427,248
1428,267
1429,32
1430,20
1431,171
1432,76
1433,223
1434,73
1435,50
1436,351
1437,268
1438,292
1439,386
1440,341
1441,112
1442,172
1443,303
1444,280
1445,86
1446,221
1447,145
1448,159
1449,268
1450,228
1451,118
1452,286
1453,147
1454,356
1455,111
1456,209
1457,163
1458,238
1459,290
1460,139
1461,527
1462,156
1463,265
1464,20
1465,32
1466,136
1467,140
1468,409
1469,136
1470,52
1471,63
1472,502
1473,82
1474,263
1475,318
1476,513
1477,135
1478,118
1479,250
1480,110
1481,154
1482,118
1483,239
1484,217
1485,22
1486,72
1487,150
1488,152
1489,71
1490,94
1491,208
1492,175
1493,97
1494,29
1495,147
1496,383
1497,231
1498,233
1499,187
1500,145
1501,167
1502,289
1503,202
1504,37
1505,131
1506,258
1507,156
1508,212
1509,291
1510,248
1511,23
1512,95
1513,63
1514,247
1515,111
1516,65
1517,94
1518,200
1519,231
1520,275
1521,85
1522,160
1523,228
1524,362
1525,420
1526,231
1527,367
1528,178
1529,286
1530,44
1531,151
1532,31
1533,131
1534,24
1535,321
1536,124
1537,58
1538,58
1539,88
1540,210
1541,223
1542,53
1543,40
1544,384
1545,203
1546,151
1547,134
1548,136
1549,22
1550,230
1551,156
1552,250
1553,255
1554,244
1555,168
1556,295
1557,372
1558,138
1559,237
1560,59
1561,172
1562,21
1563,201
1564,91
1565,59
1566,317
1567,38
1568,202
1569,182
1570,277
1571,131
1572,219
1573,474
1574,30
1575,124
1576,199
1577,105
1578,157
1579,136
1580,115
1581,393
1582,211
1583,26
1584,502
1585,354
1586,200
1587,220
1588,256
1589,156
1590,62
1591,122
1592,172
1593,46
1594,93
1595,75
1596,90
1597,116
1598,253
1599,166
1600,269
1601,49
1602,195
1603,163
1604,121
1605,182
1606,230
1607,166
1608,157
1609,94
1610,192
1611,119
1612,64
1613,123
1614,239
1615,46
1616,106
1617,200
1618,254
1619,373
1620,261
1621,188
1622,146
1623,65
1624,42
1625,181
1626,453
1627,23
1628,96
1629,176
1630,37
1631,163
1632,302
1633,59
1634,103
1635,324
1636,30
1637,330
1638,473
1639,152
1640,29
1641,579
1642,96
1643,216
1644,82
1645,208
1646,235
1647,205
1648,123
1649,69
1650,43
1651,346
1652,295
1653,173
1654,120
1655,182
1656,274
1657,121
1658,37
1659,241
1660,332
1661,192
1662,103
1663,195
1664,328
1665,164
1666,80
1667,250
1668,104
1669,383
1670,316
1671,67
1672,72
1673,44
1674,179
1675,30
1676,366
1677,177
1678,86
1679,43
1680,92
1681,111
1682,123
1683,221
1684,332
1685,304
1686,320
1687,232
1688,262
1689,98
1690,125
1691,218
1692,261
1693,165
1694,25
1695,23
1696,227
1697,266
1698,267
1699,398
1700,108
1701,423
1702,246
1703,165
1704,172
1705,265
1706,241
1707,183
1708,129
1709,181
1710,39
1711,239
1712,41
1713,141
1714,353
1715,75
1716,195
1717,264
1718,268
1719,57
1720,77
1721,74
1722,102
1723,207
1724,158
1725,228
1726,189
1727,236
1728,149
1729,143
1730,35
1731,182
1732,139
1733,364
1734,241
1735,193
1736,27
1737,430
1738,198
1739,196
1740,185
1741,217
1742,153
1743,324
1744,430
1745,349
1746,111
1747,237
1748,236
1749,133
1750,95
1751,253
1752,187
1753,183
1754,183
1755,113
1756,135
1757,201
1758,121
1759,213
1760,162
1761,296
1762,213
1763,180
1764,117
1765,37
1766,174
1767,278
1768,219
1769,109
1770,20
1771,168
1772,229
1773,125
1774,102
1775,251
1776,114
1777,34
1778,280
1779,161
1780,141
1781,205
1782,37
1783,153
1784,36
1785,157
1786,321
1787,311
1788,104
1789,20
1790,252
1791,306
1792,92
1793,156
1794,193
1795,70
1796,164
1797,296
1798,228
1799,315
1800,35
1801,149
1802,172
1803,123
1804,99
1805,103
1806,175
1807,186
1808,160
1809,312
1810,215
1811,264
1812,239
1813,172
1814,117
1815,122
1816,169
1817,289
1818,291
1819,196
1820,471
1821,100
1822,206
1823,378
1824,200
1825,210
1826,144
1827,221
1828,270
1829,107
1830,270
1831,120
1832,171
1833,178
1834,258
1835,357
1836,22
1837,138
1838,134
1839,59
1840,137
1841,252
1842,74
1843,346
1844,106
1845,137
1846,203
1847,223
1848,187
1849,217
1850,177
1851,30
1852,289
1853,240
1854,109
1855,85
1856,110
1857,22
1858,48
1859,482
1860,272
1861,223
1862,209
1863,123
1864,114
1865,248
1866,361
1867,130
1868,70
1869,118
1870,349
1871,287
1872,134
1873,370
1874,340
1875,83
1876,211
1877,185
1878,450
1879,159
1880,42
1881,88
1882,190
1883,243
1884,370
1885,65
1886,373
1887,119
1888,411
1889,291
1890,217
1891,93
1892,193
1893,119
1894,164
1895,27
1896,313
1897,22
1898,150
1899,313
1900,57
1901,161
1902,224
1903,73
1904,399
1905,99
1906,183
1907,233
1908,63
1909,286
1910,187
1911,162
1912,122
1913,176
1914,80
1915,224
1916,99
1917,21
1918,37
1919,44
1920,305
1921,163
1922,221
1923,31
1924,191
1925,259
1926,272
1927,198
1928,38
1929,148
1930,270
1931,295
1932,152
1933,182
1934,234
1935,138
1936,110
1937,226
1938,310
1939,339
1940,31
1941,116
1942,126
1943,167
1944,100
1945,30
1946,159
1947,177
1948,183
1949,230
1950,184
1951,31
1952,96
1953,113
1954,38
1955,313
1956,330
1957,271
1958,368
1959,276
1960,142
1961,321
1962,205
1963,272
1964,190
1965,556
1966,134
1967,216
1968,328
1969,183
1970,169
1971,64
1972,430
1973,368
1974,152
1975,23
1976,119
1977,71
1978,190
1979,221
1980,126
1981,157
1982,147
1983,268
1984,273
1985,218
1986,38
1987,69
1988,29
1989,246
1990,200
1991,222
1992,120
1993,209
1994,101
1995,150
1996,158
1997,307
1998,387
1999,105
2000,335
2001,92
2002,106
2003,164
2004,30
2005,344
2006,37
2007,134
2008,225
2009,172
2010,53
2011,94
2012,147
2013,285
2014,175
2015,166
2016,24
2017,117
2018,189
2019,49
2020,187
2021,113
2022,61
2023,147
2024,121
2025,22
2026,457
2027,199
2028,152
2029,171
2030,37
2031,113
2032,148
2033,181
2034,440
2035,205
2036,201
2037,84
2038,236
2039,333
2040,323
2041,219
2042,257
2043,211
2044,229
2045,79
2046,331
2047,61
2048,389
2049,396
2050,269
2051,478
2052,117
2053,155
2054,178
2055,197
2056,22
2057,134
2058,337
2059,277
2060,260
2061,263
2062,118
2063,106
2064,258
2065,90
2066,457
2067,128
2068,148
2069,298
2070,48
2071,138
2072,171
2073,137
2074,29
2075,84
2076,26
2077,24
2078,98
2079,91
2080,33
2081,274
2082,167
2083,158
2084,398
2085,170
2086,227
2087,25
2088,229
2089,265
2090,190
2091,142
2092,173
2093,315
2094,208
2095,66
2096,118
2097,344
2098,155
2099,147
2100,144
2101,74
2102,229
2103,231
2104,219
2105,135
2106,237
2107,295
2108,180
2109,177
2110,78
2111,224
2112,199
2113,241
2114,90
2115,84
2116,184
2117,94
2118,121
2119,46
2120,34
2121,156
2122,63
2123,122
2124,127
2125,333
2126,39
2127,122
2128,133
2129,537
2130,120
2131,237
2132,91
2133,139
2134,258
2135,187
2136,81
2137,50
2138,238
2139,148
2140,46
2141,314
2142,97
2143,71
2144,247
2145,84
2146,215
2147,85
2148,209
2149,328
2150,26
2151,226
2152,115
2153,78
2154,111
2155,85
2156,124
2157,185
2158,433
2159,151
2160,181
2161,43
2162,56
2163,205
2164,147
2165,318
2166,112
2167,221
2168,97
2169,226
2170,232
2171,201
2172,155
2173,89
2174,85
2175,101
2176,275
2177,82
2178,85
2179,35
