w,int
6.5,0.017463736137142676
6.600000000000001,-9.332413766114688e-4
6.699999999999999,-0.0033605691615930886
6.800000000000001,0.0034505031209977476
6.900000000000002,0.009620828580404164
7,-0.0038561859684655975
7.100000000000001,-0.0038107555037716085
7.199999999999999,-9.013245721817568e-5
7.300000000000001,0.008503134392655542
7.400000000000002,-0.016338075352748227
7.5,0.015412428232395116
7.600000000000001,-0.01072343577188807
7.699999999999999,-0.019498540607215283
7.800000000000001,-0.012123165426492515
7.900000000000002,0.0012944222479770635
8,-0.017596833263258813
8.100000000000001,0.006533440039218496
8.2,0.017468904306178715
8.3,0.015824152411039724
8.400000000000002,-0.015642782170183608
8.5,-7.609204578187409e-4
8.600000000000001,-0.013768364082131128
8.7,-0.006707564057502815
8.8,-0.00108757953173581
8.900000000000002,0.0016205229964519645
9,-0.016858251344208413
9.100000000000001,-0.017973281686116893
9.200000000000003,-2.3025616452709358e-4
9.3,-0.013085844784287773
9.400000000000002,-0.0034139157237581936
9.5,0.012290469934138659
9.600000000000001,-0.014706156397116164
9.700000000000003,-0.0042752683332411496
9.8,-0.004909609395355614
9.900000000000002,-9.850049486506904e-5
10,-0.0187416536235107
