country,date,confirmed
Barbados,2020-06-28,97
Barbados,2020-06-29,97
Barbados,2020-06-30,97
Barbados,2020-07-01,97
Barbados,2020-07-02,97
Barbados,2020-07-03,97
Barbados,2020-07-04,97
Barbados,2020-07-05,98
Barbados,2020-07-06,98
Barbados,2020-07-07,98
Barbados,2020-07-08,98
Barbados,2020-07-09,98
Barbados,2020-07-10,98
Barbados,2020-07-11,103
Barbados,2020-07-12,103
Barbados,2020-07-13,103
Barbados,2020-07-14,103
Barbados,2020-07-15,104
Barbados,2020-07-16,104
Barbados,2020-07-17,104
Barbados,2020-07-18,104
Barbados,2020-07-19,105
Barbados,2020-07-20,106
Barbados,2020-07-21,106
Barbados,2020-07-22,106
Barbados,2020-07-23,106
Barbados,2020-07-24,108
Barbados,2020-07-25,108
Barbados,2020-07-26,110
Barbados,2020-07-27,110
Barbados,2020-07-28,110
Barbados,2020-07-29,110
Barbados,2020-07-30,110
Barbados,2020-07-31,110
Barbados,2020-08-01,122
Barbados,2020-08-02,132
Barbados,2020-08-03,132
Barbados,2020-08-04,132
Barbados,2020-08-05,133
Barbados,2020-08-06,133
Barbados,2020-08-07,138
Barbados,2020-08-08,138
Barbados,2020-08-09,142
Barbados,2020-08-10,142
Barbados,2020-08-11,143
Barbados,2020-08-12,144
Barbados,2020-08-13,144
Barbados,2020-08-14,148
Barbados,2020-08-15,150
Barbados,2020-08-16,151
Barbados,2020-08-17,152
Barbados,2020-08-18,153
Barbados,2020-08-19,155
Barbados,2020-08-20,156
Barbados,2020-08-21,157
Barbados,2020-08-22,158
Barbados,2020-08-23,161
Barbados,2020-08-24,161
Barbados,2020-08-25,164
Barbados,2020-08-26,165
Barbados,2020-08-27,165
Barbados,2020-08-28,166
Barbados,2020-08-29,170
Barbados,2020-08-30,173
Barbados,2020-08-31,174
Barbados,2020-09-01,176
Barbados,2020-09-02,176
Barbados,2020-09-03,177
Barbados,2020-09-04,178
Barbados,2020-09-05,178
Barbados,2020-09-06,178
Barbados,2020-09-07,179
Barbados,2020-09-08,180
Barbados,2020-09-09,180
Barbados,2020-09-10,180
Barbados,2020-09-11,180
Barbados,2020-09-12,180
Barbados,2020-09-13,181
Barbados,2020-09-14,183
Barbados,2020-09-15,184
Barbados,2020-09-16,185
Barbados,2020-09-17,185
Barbados,2020-09-18,185
Barbados,2020-09-19,185
Barbados,2020-09-20,189
Barbados,2020-09-21,189
Barbados,2020-09-22,189
Barbados,2020-09-23,189
Barbados,2020-09-24,189
Barbados,2020-09-25,190
Barbados,2020-09-26,190
Barbados,2020-09-27,190
Barbados,2020-09-28,190
Barbados,2020-09-29,190
Barbados,2020-09-30,190
Barbados,2020-10-01,193
Barbados,2020-10-02,193
Barbados,2020-10-03,196
Barbados,2020-10-04,199
Barbados,2020-10-05,200
Barbados,2020-10-06,200
Barbados,2020-10-07,203
Barbados,2020-10-08,203
Barbados,2020-10-09,204
Barbados,2020-10-10,206
Barbados,2020-10-11,208
Barbados,2020-10-12,208
Barbados,2020-10-13,210
Barbados,2020-10-14,215
Barbados,2020-10-15,218
Barbados,2020-10-16,219
Barbados,2020-10-17,219
Barbados,2020-10-18,221
Barbados,2020-10-19,222
Barbados,2020-10-20,222
Barbados,2020-10-21,222
Barbados,2020-10-22,224
Barbados,2020-10-23,226
Barbados,2020-10-24,227
Barbados,2020-10-25,227
Belarus,2020-01-22,0
Belarus,2020-01-23,0
Belarus,2020-01-24,0
Belarus,2020-01-25,0
Belarus,2020-01-26,0
Belarus,2020-01-27,0
Belarus,2020-01-28,0
Belarus,2020-01-29,0
Belarus,2020-01-30,0
Belarus,2020-01-31,0
Belarus,2020-02-01,0
Belarus,2020-02-02,0
Belarus,2020-02-03,0
Belarus,2020-02-04,0
Belarus,2020-02-05,0
Belarus,2020-02-06,0
Belarus,2020-02-07,0
Belarus,2020-02-08,0
Belarus,2020-02-09,0
Belarus,2020-02-10,0
Belarus,2020-02-11,0
Belarus,2020-02-12,0
Belarus,2020-02-13,0
Belarus,2020-02-14,0
Belarus,2020-02-15,0
Belarus,2020-02-16,0
Belarus,2020-02-17,0
Belarus,2020-02-18,0
Belarus,2020-02-19,0
Belarus,2020-02-20,0
Belarus,2020-02-21,0
Belarus,2020-02-22,0
Belarus,2020-02-23,0
Belarus,2020-02-24,0
Belarus,2020-02-25,0
Belarus,2020-02-26,0
Belarus,2020-02-27,0
Belarus,2020-02-28,1
Belarus,2020-02-29,1
Belarus,2020-03-01,1
Belarus,2020-03-02,1
Belarus,2020-03-03,1
Belarus,2020-03-04,6
Belarus,2020-03-05,6
Belarus,2020-03-06,6
Belarus,2020-03-07,6
Belarus,2020-03-08,6
Belarus,2020-03-09,6
Belarus,2020-03-10,9
Belarus,2020-03-11,9
Belarus,2020-03-12,12
Belarus,2020-03-13,27
Belarus,2020-03-14,27
Belarus,2020-03-15,27
Belarus,2020-03-16,36
Belarus,2020-03-17,36
Belarus,2020-03-18,51
Belarus,2020-03-19,51
Belarus,2020-03-20,69
Belarus,2020-03-21,76
Belarus,2020-03-22,76
Belarus,2020-03-23,81
Belarus,2020-03-24,81
Belarus,2020-03-25,86
Belarus,2020-03-26,86
Belarus,2020-03-27,94
Belarus,2020-03-28,94
Belarus,2020-03-29,94
Belarus,2020-03-30,152
Belarus,2020-03-31,152
Belarus,2020-04-01,163
Belarus,2020-04-02,304
Belarus,2020-04-03,351
Belarus,2020-04-04,440
Belarus,2020-04-05,562
Belarus,2020-04-06,700
Belarus,2020-04-07,861
Belarus,2020-04-08,1066
Belarus,2020-04-09,1486
Belarus,2020-04-10,1981
Belarus,2020-04-11,2226
Belarus,2020-04-12,2578
Belarus,2020-04-13,2919
Belarus,2020-04-14,3281
Belarus,2020-04-15,3728
Belarus,2020-04-16,4204
Belarus,2020-04-17,4779
Belarus,2020-04-18,5297
Belarus,2020-04-19,5807
Belarus,2020-04-20,6264
Belarus,2020-04-21,6723
Belarus,2020-04-22,7281
Belarus,2020-04-23,8022
Belarus,2020-04-24,8773
Belarus,2020-04-25,9590
Belarus,2020-04-26,10463
Belarus,2020-04-27,11289
Belarus,2020-04-28,12208
Belarus,2020-04-29,13181
Belarus,2020-04-30,14027
Belarus,2020-05-01,14917
Belarus,2020-05-02,15828
Belarus,2020-05-03,16705
Belarus,2020-05-04,17489
Belarus,2020-05-05,18350
Belarus,2020-05-06,19255
Belarus,2020-05-07,20168
Belarus,2020-05-08,21101
Belarus,2020-05-09,22052
Belarus,2020-05-10,22973
Belarus,2020-05-11,23906
Belarus,2020-05-12,24873
Belarus,2020-05-13,25825
Belarus,2020-05-14,26772
Belarus,2020-05-15,27730
Belarus,2020-05-16,28681
Belarus,2020-05-17,29650
Belarus,2020-05-18,30572
Belarus,2020-05-19,31508
Belarus,2020-05-20,32426
Belarus,2020-05-21,33371
Belarus,2020-05-22,34303
Belarus,2020-05-23,35244
Belarus,2020-05-24,36198
Belarus,2020-05-25,37144
Belarus,2020-05-26,38059
Belarus,2020-05-27,38956
Belarus,2020-05-28,39858
Belarus,2020-05-29,40764
Belarus,2020-05-30,41658
Belarus,2020-05-31,42556
Belarus,2020-06-01,43403
Belarus,2020-06-02,44255
Belarus,2020-06-03,45116
Belarus,2020-06-04,45981
Belarus,2020-06-05,46868
Belarus,2020-06-06,47751
Belarus,2020-06-07,48630
Belarus,2020-06-08,49453
Belarus,2020-06-09,50265
Belarus,2020-06-10,51066
Belarus,2020-06-11,51816
Belarus,2020-06-12,52520
Belarus,2020-06-13,53241
Belarus,2020-06-14,53973
Belarus,2020-06-15,54680
Belarus,2020-06-16,55369
Belarus,2020-06-17,56032
Belarus,2020-06-18,56657
Belarus,2020-06-19,57333
Belarus,2020-06-20,57936
Belarus,2020-06-21,58505
Belarus,2020-06-22,59023
Belarus,2020-06-23,59487
Belarus,2020-06-24,59945
Belarus,2020-06-25,60382
Belarus,2020-06-26,60713
Belarus,2020-06-27,61095
Belarus,2020-06-28,61475
Belarus,2020-06-29,61790
Belarus,2020-06-30,62118
Belarus,2020-07-01,62424
Belarus,2020-07-02,62698
Belarus,2020-07-03,62997
Belarus,2020-07-04,63270
Belarus,2020-07-05,63554
Belarus,2020-07-06,63804
Belarus,2020-07-07,64003
Belarus,2020-07-08,64224
Belarus,2020-07-09,64411
Belarus,2020-07-10,64604
Belarus,2020-07-11,64767
Belarus,2020-07-12,64932
Belarus,2020-07-13,65114
Belarus,2020-07-14,65269
Belarus,2020-07-15,65443
Belarus,2020-07-16,65623
Belarus,2020-07-17,65782
Belarus,2020-07-18,65953
Belarus,2020-07-19,66095
Belarus,2020-07-20,66213
Belarus,2020-07-21,66348
Belarus,2020-07-22,66521
Belarus,2020-07-23,66688
Belarus,2020-07-24,66846
Belarus,2020-07-25,67002
Belarus,2020-07-26,67132
Belarus,2020-07-27,67251
Belarus,2020-07-28,67366
Belarus,2020-07-29,67518
Belarus,2020-07-30,67665
Belarus,2020-07-31,67808
Belarus,2020-08-01,67946
Belarus,2020-08-02,68067
Belarus,2020-08-03,68166
Belarus,2020-08-04,68250
Belarus,2020-08-05,68376
Belarus,2020-08-06,68503
Belarus,2020-08-07,68614
Belarus,2020-08-08,68738
Belarus,2020-08-09,68850
Belarus,2020-08-10,68947
Belarus,2020-08-11,69005
Belarus,2020-08-12,69102
Belarus,2020-08-13,69203
Belarus,2020-08-14,69308
Belarus,2020-08-15,69308
Belarus,2020-08-16,69516
Belarus,2020-08-17,69589
Belarus,2020-08-18,69673
Belarus,2020-08-19,69801
Belarus,2020-08-20,69950
Belarus,2020-08-21,70111
Belarus,2020-08-22,70285
Belarus,2020-08-23,70468
Belarus,2020-08-24,70645
Belarus,2020-08-25,70727
Belarus,2020-08-26,70974
Belarus,2020-08-27,71165
Belarus,2020-08-28,71346
Belarus,2020-08-29,71523
Belarus,2020-08-30,71687
Belarus,2020-08-31,71843
Belarus,2020-09-01,71962
Belarus,2020-09-02,72141
Belarus,2020-09-03,72302
Belarus,2020-09-04,72485
Belarus,2020-09-05,72663
Belarus,2020-09-06,72859
Belarus,2020-09-07,73031
Belarus,2020-09-08,73208
Belarus,2020-09-09,73402
Belarus,2020-09-10,73591
Belarus,2020-09-11,73784
Belarus,2020-09-12,73975
Belarus,2020-09-13,74173
Belarus,2020-09-14,74360
Belarus,2020-09-15,74552
Belarus,2020-09-16,74763
Belarus,2020-09-17,74987
Belarus,2020-09-18,75230
Belarus,2020-09-19,75461
Belarus,2020-09-20,75674
Belarus,2020-09-21,75898
Belarus,2020-09-22,76104
Belarus,2020-09-23,76357
Belarus,2020-09-24,76651
Belarus,2020-09-25,76957
Belarus,2020-09-26,77289
Belarus,2020-09-27,77609
Belarus,2020-09-28,77946
Belarus,2020-09-29,78260
Belarus,2020-09-30,78631
Belarus,2020-10-01,79019
Belarus,2020-10-02,79421
Belarus,2020-10-03,79852
Belarus,2020-10-04,79852
Belarus,2020-10-05,80696
Belarus,2020-10-06,81090
Belarus,2020-10-07,81505
Belarus,2020-10-08,81982
Belarus,2020-10-09,82471
Belarus,2020-10-10,82471
Belarus,2020-10-11,83534
Belarus,2020-10-12,83998
Belarus,2020-10-13,84524
Belarus,2020-10-14,85121
Belarus,2020-10-15,85734
Belarus,2020-10-16,86392
Belarus,2020-10-17,87063
Belarus,2020-10-18,87698
Belarus,2020-10-19,88290
Belarus,2020-10-20,88909
Belarus,2020-10-21,89642
Belarus,2020-10-22,90380
Belarus,2020-10-23,91167
Belarus,2020-10-24,91978
Belarus,2020-10-25,92823
Belgium,2020-01-22,0
Belgium,2020-01-23,0
Belgium,2020-01-24,0
Belgium,2020-01-25,0
Belgium,2020-01-26,0
Belgium,2020-01-27,0
Belgium,2020-01-28,0
Belgium,2020-01-29,0
Belgium,2020-01-30,0
Belgium,2020-01-31,0
Belgium,2020-02-01,0
Belgium,2020-02-02,0
Belgium,2020-02-03,0
Belgium,2020-02-04,1
Belgium,2020-02-05,1
Belgium,2020-02-06,1
Belgium,2020-02-07,1
Belgium,2020-02-08,1
Belgium,2020-02-09,1
Belgium,2020-02-10,1
Belgium,2020-02-11,1
Belgium,2020-02-12,1
Belgium,2020-02-13,1
Belgium,2020-02-14,1
Belgium,2020-02-15,1
Belgium,2020-02-16,1
Belgium,2020-02-17,1
Belgium,2020-02-18,1
Belgium,2020-02-19,1
Belgium,2020-02-20,1
Belgium,2020-02-21,1
Belgium,2020-02-22,1
Belgium,2020-02-23,1
Belgium,2020-02-24,1
Belgium,2020-02-25,1
Belgium,2020-02-26,1
Belgium,2020-02-27,1
Belgium,2020-02-28,1
Belgium,2020-02-29,1
Belgium,2020-03-01,2
Belgium,2020-03-02,8
Belgium,2020-03-03,13
Belgium,2020-03-04,23
Belgium,2020-03-05,50
Belgium,2020-03-06,109
Belgium,2020-03-07,169
Belgium,2020-03-08,200
Belgium,2020-03-09,239
Belgium,2020-03-10,267
Belgium,2020-03-11,314
Belgium,2020-03-12,314
Belgium,2020-03-13,559
Belgium,2020-03-14,689
Belgium,2020-03-15,886
Belgium,2020-03-16,1058
Belgium,2020-03-17,1243
Belgium,2020-03-18,1486
Belgium,2020-03-19,1795
Belgium,2020-03-20,2257
Belgium,2020-03-21,2815
Belgium,2020-03-22,3401
Belgium,2020-03-23,3743
Belgium,2020-03-24,4269
Belgium,2020-03-25,4937
Belgium,2020-03-26,6235
Belgium,2020-03-27,7284
Belgium,2020-03-28,9134
Belgium,2020-03-29,10836
Belgium,2020-03-30,11899
Belgium,2020-03-31,12775
Belgium,2020-04-01,13964
Belgium,2020-04-02,15348
Belgium,2020-04-03,16770
Belgium,2020-04-04,18431
Belgium,2020-04-05,19691
Belgium,2020-04-06,20814
Belgium,2020-04-07,22194
Belgium,2020-04-08,23403
Belgium,2020-04-09,24983
Belgium,2020-04-10,26667
Belgium,2020-04-11,28018
Belgium,2020-04-12,29647
Belgium,2020-04-13,30589
Belgium,2020-04-14,31119
Belgium,2020-04-15,33573
Belgium,2020-04-16,34809
Belgium,2020-04-17,36138
Belgium,2020-04-18,37183
Belgium,2020-04-19,38496
Belgium,2020-04-20,39983
Belgium,2020-04-21,40956
Belgium,2020-04-22,41889
Belgium,2020-04-23,42797
Belgium,2020-04-24,44293
Belgium,2020-04-25,45325
Belgium,2020-04-26,46134
Belgium,2020-04-27,46687
Belgium,2020-04-28,47334
Belgium,2020-04-29,47859
Belgium,2020-04-30,48519
Belgium,2020-05-01,49032
Belgium,2020-05-02,49517
Belgium,2020-05-03,49906
Belgium,2020-05-04,50267
Belgium,2020-05-05,50509
Belgium,2020-05-06,50781
Belgium,2020-05-07,51420
Belgium,2020-05-08,52011
Belgium,2020-05-09,52596
Belgium,2020-05-10,53081
Belgium,2020-05-11,53449
Belgium,2020-05-12,53779
Belgium,2020-05-13,53981
Belgium,2020-05-14,54288
Belgium,2020-05-15,54644
Belgium,2020-05-16,54989
Belgium,2020-05-17,55280
Belgium,2020-05-18,55559
Belgium,2020-05-19,55791
Belgium,2020-05-20,55983
Belgium,2020-05-21,56235
Belgium,2020-05-22,56511
Belgium,2020-05-23,56810
Belgium,2020-05-24,57092
Belgium,2020-05-25,57342
Belgium,2020-05-26,57455
Belgium,2020-05-27,57592
Belgium,2020-05-28,57849
Belgium,2020-05-29,58061
Belgium,2020-05-30,58186
Belgium,2020-05-31,58381
Belgium,2020-06-01,58517
Belgium,2020-06-02,58615
Belgium,2020-06-03,58685
Belgium,2020-06-04,58767
Belgium,2020-06-05,58907
Belgium,2020-06-06,59072
Belgium,2020-06-07,59226
Belgium,2020-06-08,59348
Belgium,2020-06-09,59437
Belgium,2020-06-10,59569
Belgium,2020-06-11,59711
Belgium,2020-06-12,59819
Belgium,2020-06-13,59918
Belgium,2020-06-14,60029
Belgium,2020-06-15,60100
Belgium,2020-06-16,60155
Belgium,2020-06-17,60244
Belgium,2020-06-18,60348
Belgium,2020-06-19,60476
Belgium,2020-06-20,60550
Belgium,2020-06-21,60550
Belgium,2020-06-22,60550
Belgium,2020-06-23,60810
Belgium,2020-06-24,60898
Belgium,2020-06-25,61007
Belgium,2020-06-26,61106
Belgium,2020-06-27,61209
Belgium,2020-06-28,61295
Belgium,2020-06-29,61361
Belgium,2020-06-30,61427
Belgium,2020-07-01,61509
Belgium,2020-07-02,61598
Belgium,2020-07-03,61727
Belgium,2020-07-04,61838
Belgium,2020-07-05,62016
Belgium,2020-07-06,62058
Belgium,2020-07-07,62058
Belgium,2020-07-08,62123
Belgium,2020-07-09,62210
Belgium,2020-07-10,62357
Belgium,2020-07-11,62469
Belgium,2020-07-12,62707
Belgium,2020-07-13,62707
Belgium,2020-07-14,62781
Belgium,2020-07-15,62872
Belgium,2020-07-16,63238
Belgium,2020-07-17,63499
Belgium,2020-07-18,63706
Belgium,2020-07-19,63706
Belgium,2020-07-20,64094
Belgium,2020-07-21,64258
Belgium,2020-07-22,64627
Belgium,2020-07-23,64847
Belgium,2020-07-24,65199
Belgium,2020-07-25,65727
Belgium,2020-07-26,66026
Belgium,2020-07-27,66428
Belgium,2020-07-28,66662
Belgium,2020-07-29,67335
Belgium,2020-07-30,68006
Belgium,2020-07-31,68751
Belgium,2020-08-01,69402
Belgium,2020-08-02,69849
Belgium,2020-08-03,70314
Belgium,2020-08-04,70648
Belgium,2020-08-05,71158
Belgium,2020-08-06,72016
Belgium,2020-08-07,72784
Belgium,2020-08-08,73401
Belgium,2020-08-09,74152
Belgium,2020-08-10,74620
Belgium,2020-08-11,75008
Belgium,2020-08-12,75647
Belgium,2020-08-13,76191
Belgium,2020-08-14,77113
Belgium,2020-08-15,77869
Belgium,2020-08-16,78323
Belgium,2020-08-17,78534
Belgium,2020-08-18,78897
Belgium,2020-08-19,79479
Belgium,2020-08-20,80178
Belgium,2020-08-21,80894
Belgium,2020-08-22,81468
Belgium,2020-08-23,81936
Belgium,2020-08-24,82092
Belgium,2020-08-25,82447
Belgium,2020-08-26,83030
Belgium,2020-08-27,83500
Belgium,2020-08-28,83952
Belgium,2020-08-29,84599
Belgium,2020-08-30,85042
Belgium,2020-08-31,85236
Belgium,2020-09-01,85487
Belgium,2020-09-02,85911
Belgium,2020-09-03,86544
Belgium,2020-09-04,87174
Belgium,2020-09-05,87825
Belgium,2020-09-06,88367
Belgium,2020-09-07,88769
Belgium,2020-09-08,89141
Belgium,2020-09-09,89691
Belgium,2020-09-10,90568
Belgium,2020-09-11,91537
Belgium,2020-09-12,92478
Belgium,2020-09-13,93455
Belgium,2020-09-14,94306
Belgium,2020-09-15,94795
Belgium,2020-09-16,95948
Belgium,2020-09-17,97976
Belgium,2020-09-18,99649
Belgium,2020-09-19,100748
Belgium,2020-09-20,102295
Belgium,2020-09-21,103392
Belgium,2020-09-22,105226
Belgium,2020-09-23,106887
Belgium,2020-09-24,108768
Belgium,2020-09-25,110976
Belgium,2020-09-26,112803
Belgium,2020-09-27,114179
Belgium,2020-09-28,115353
Belgium,2020-09-29,117115
Belgium,2020-09-30,118452
Belgium,2020-10-01,121059
Belgium,2020-10-02,124234
Belgium,2020-10-03,127623
Belgium,2020-10-04,130235
Belgium,2020-10-05,132203
Belgium,2020-10-06,134291
Belgium,2020-10-07,137868
Belgium,2020-10-08,143596
Belgium,2020-10-09,148981
Belgium,2020-10-10,156931
Belgium,2020-10-11,162258
Belgium,2020-10-12,165880
Belgium,2020-10-13,173240
Belgium,2020-10-14,181511
Belgium,2020-10-15,191959
Belgium,2020-10-16,202151
Belgium,2020-10-17,213115
Belgium,2020-10-18,222253
Belgium,2020-10-19,230480
Belgium,2020-10-20,240159
Belgium,2020-10-21,253386
Belgium,2020-10-22,270132
Belgium,2020-10-23,287700
Belgium,2020-10-24,305409
Belgium,2020-10-25,321031
Belize,2020-01-22,0
Belize,2020-01-23,0
Belize,2020-01-24,0
Belize,2020-01-25,0
Belize,2020-01-26,0
Belize,2020-01-27,0
Belize,2020-01-28,0
Belize,2020-01-29,0
Belize,2020-01-30,0
Belize,2020-01-31,0
Belize,2020-02-01,0
Belize,2020-02-02,0
Belize,2020-02-03,0
Belize,2020-02-04,0
Belize,2020-02-05,0
Belize,2020-02-06,0
Belize,2020-02-07,0
Belize,2020-02-08,0
Belize,2020-02-09,0
Belize,2020-02-10,0
Belize,2020-02-11,0
Belize,2020-02-12,0
Belize,2020-02-13,0
Belize,2020-02-14,0
Belize,2020-02-15,0
Belize,2020-02-16,0
Belize,2020-02-17,0
Belize,2020-02-18,0
Belize,2020-02-19,0
Belize,2020-02-20,0
Belize,2020-02-21,0
Belize,2020-02-22,0
Belize,2020-02-23,0
Belize,2020-02-24,0
Belize,2020-02-25,0
Belize,2020-02-26,0
Belize,2020-02-27,0
Belize,2020-02-28,0
Belize,2020-02-29,0
Belize,2020-03-01,0
Belize,2020-03-02,0
Belize,2020-03-03,0
Belize,2020-03-04,0
Belize,2020-03-05,0
Belize,2020-03-06,0
Belize,2020-03-07,0
Belize,2020-03-08,0
Belize,2020-03-09,0
Belize,2020-03-10,0
Belize,2020-03-11,0
Belize,2020-03-12,0
Belize,2020-03-13,0
Belize,2020-03-14,0
Belize,2020-03-15,0
Belize,2020-03-16,0
Belize,2020-03-17,0
Belize,2020-03-18,0
Belize,2020-03-19,0
Belize,2020-03-20,0
Belize,2020-03-21,0
Belize,2020-03-22,0
Belize,2020-03-23,1
Belize,2020-03-24,1
Belize,2020-03-25,2
Belize,2020-03-26,2
Belize,2020-03-27,2
Belize,2020-03-28,2
Belize,2020-03-29,2
Belize,2020-03-30,3
Belize,2020-03-31,3
Belize,2020-04-01,3
Belize,2020-04-02,3
Belize,2020-04-03,4
Belize,2020-04-04,4
Belize,2020-04-05,5
Belize,2020-04-06,7
Belize,2020-04-07,7
Belize,2020-04-08,8
Belize,2020-04-09,9
Belize,2020-04-10,10
Belize,2020-04-11,13
Belize,2020-04-12,14
Belize,2020-04-13,18
Belize,2020-04-14,18
Belize,2020-04-15,18
Belize,2020-04-16,18
Belize,2020-04-17,18
Belize,2020-04-18,18
Belize,2020-04-19,18
Belize,2020-04-20,18
Belize,2020-04-21,18
Belize,2020-04-22,18
Belize,2020-04-23,18
Belize,2020-04-24,18
Belize,2020-04-25,18
Belize,2020-04-26,18
Belize,2020-04-27,18
Belize,2020-04-28,18
Belize,2020-04-29,18
Belize,2020-04-30,18
Belize,2020-05-01,18
Belize,2020-05-02,18
Belize,2020-05-03,18
Belize,2020-05-04,18
Belize,2020-05-05,18
Belize,2020-05-06,18
Belize,2020-05-07,18
Belize,2020-05-08,18
Belize,2020-05-09,18
Belize,2020-05-10,18
Belize,2020-05-11,18
Belize,2020-05-12,18
Belize,2020-05-13,18
Belize,2020-05-14,18
Belize,2020-05-15,18
Belize,2020-05-16,18
Belize,2020-05-17,18
Belize,2020-05-18,18
Belize,2020-05-19,18
Belize,2020-05-20,18
Belize,2020-05-21,18
Belize,2020-05-22,18
Belize,2020-05-23,18
Belize,2020-05-24,18
Belize,2020-05-25,18
Belize,2020-05-26,18
Belize,2020-05-27,18
Belize,2020-05-28,18
Belize,2020-05-29,18
Belize,2020-05-30,18
Belize,2020-05-31,18
Belize,2020-06-01,18
Belize,2020-06-02,18
Belize,2020-06-03,18
Belize,2020-06-04,18
Belize,2020-06-05,19
Belize,2020-06-06,19
Belize,2020-06-07,19
Belize,2020-06-08,19
Belize,2020-06-09,20
Belize,2020-06-10,20
Belize,2020-06-11,20
Belize,2020-06-12,20
Belize,2020-06-13,20
Belize,2020-06-14,20
Belize,2020-06-15,21
Belize,2020-06-16,22
Belize,2020-06-17,22
Belize,2020-06-18,22
Belize,2020-06-19,22
Belize,2020-06-20,22
Belize,2020-06-21,22
Belize,2020-06-22,23
Belize,2020-06-23,23
Belize,2020-06-24,23
Belize,2020-06-25,23
Belize,2020-06-26,24
Belize,2020-06-27,24
Belize,2020-06-28,24
Belize,2020-06-29,24
Belize,2020-06-30,24
Belize,2020-07-01,28
Belize,2020-07-02,28
Belize,2020-07-03,30
Belize,2020-07-04,30
Belize,2020-07-05,30
Belize,2020-07-06,30
Belize,2020-07-07,30
Belize,2020-07-08,30
Belize,2020-07-09,30
Belize,2020-07-10,37
Belize,2020-07-11,37
Belize,2020-07-12,37
Belize,2020-07-13,37
Belize,2020-07-14,39
Belize,2020-07-15,39
Belize,2020-07-16,40
Belize,2020-07-17,40
Belize,2020-07-18,40
Belize,2020-07-19,40
Belize,2020-07-20,40
Belize,2020-07-21,42
Belize,2020-07-22,43
Belize,2020-07-23,47
Belize,2020-07-24,48
Belize,2020-07-25,48
Belize,2020-07-26,48
Belize,2020-07-27,48
Belize,2020-07-28,48
Belize,2020-07-29,48
Belize,2020-07-30,48
Belize,2020-07-31,48
Belize,2020-08-01,56
Belize,2020-08-02,57
Belize,2020-08-03,57
Belize,2020-08-04,57
Belize,2020-08-05,86
Belize,2020-08-06,114
Belize,2020-08-07,114
Belize,2020-08-08,146
Belize,2020-08-09,153
Belize,2020-08-10,177
Belize,2020-08-11,177
Belize,2020-08-12,210
Belize,2020-08-13,296
Belize,2020-08-14,356
Belize,2020-08-15,388
Belize,2020-08-16,452
Belize,2020-08-17,475
Belize,2020-08-18,475
Belize,2020-08-19,553
Belize,2020-08-20,605
Belize,2020-08-21,648
Belize,2020-08-22,668
Belize,2020-08-23,686
Belize,2020-08-24,713
Belize,2020-08-25,730
Belize,2020-08-26,760
Belize,2020-08-27,818
Belize,2020-08-28,870
Belize,2020-08-29,964
Belize,2020-08-30,993
Belize,2020-08-31,1007
Belize,2020-09-01,1050
Belize,2020-09-02,1101
Belize,2020-09-03,1101
Belize,2020-09-04,1152
Belize,2020-09-05,1194
Belize,2020-09-06,1194
Belize,2020-09-07,1307
Belize,2020-09-08,1361
Belize,2020-09-09,1365
Belize,2020-09-10,1365
Belize,2020-09-11,1435
Belize,2020-09-12,1458
Belize,2020-09-13,1480
Belize,2020-09-14,1501
Belize,2020-09-15,1528
Belize,2020-09-16,1536
Belize,2020-09-17,1567
Belize,2020-09-18,1590
Belize,2020-09-19,1606
Belize,2020-09-20,1627
Belize,2020-09-21,1635
Belize,2020-09-22,1635
Belize,2020-09-23,1706
Belize,2020-09-24,1706
Belize,2020-09-25,1808
Belize,2020-09-26,1825
Belize,2020-09-27,1825
Belize,2020-09-28,1891
Belize,2020-09-29,1891
Belize,2020-09-30,1992
Belize,2020-10-01,1992
Belize,2020-10-02,2080
Belize,2020-10-03,2080
Belize,2020-10-04,2131
Belize,2020-10-05,2196
Belize,2020-10-06,2243
Belize,2020-10-07,2310
Belize,2020-10-08,2373
Belize,2020-10-09,2427
Belize,2020-10-10,2427
Belize,2020-10-11,2531
Belize,2020-10-12,2569
Belize,2020-10-13,2585
Belize,2020-10-14,2619
Belize,2020-10-15,2682
Belize,2020-10-16,2728
Belize,2020-10-17,2775
Belize,2020-10-18,2813
Belize,2020-10-19,2833
Belize,2020-10-20,2886
Belize,2020-10-21,2937
Belize,2020-10-22,2995
Belize,2020-10-23,3050
Belize,2020-10-24,3106
Belize,2020-10-25,3145
Benin,2020-01-22,0
Benin,2020-01-23,0
Benin,2020-01-24,0
Benin,2020-01-25,0
Benin,2020-01-26,0
Benin,2020-01-27,0
Benin,2020-01-28,0
Benin,2020-01-29,0
Benin,2020-01-30,0
Benin,2020-01-31,0
Benin,2020-02-01,0
Benin,2020-02-02,0
Benin,2020-02-03,0
Benin,2020-02-04,0
Benin,2020-02-05,0
Benin,2020-02-06,0
Benin,2020-02-07,0
Benin,2020-02-08,0
Benin,2020-02-09,0
Benin,2020-02-10,0
Benin,2020-02-11,0
Benin,2020-02-12,0
Benin,2020-02-13,0
Benin,2020-02-14,0
Benin,2020-02-15,0
Benin,2020-02-16,0
Benin,2020-02-17,0
Benin,2020-02-18,0
Benin,2020-02-19,0
Benin,2020-02-20,0
Benin,2020-02-21,0
Benin,2020-02-22,0
Benin,2020-02-23,0
